Date,Algerian dinar   (DZD),Australian dollar   (AUD),Bahrain dinar   (BHD),Bolivar Fuerte   (VEF),Botswana pula   (BWP),Brazilian real   (BRL),Brunei dollar   (BND),Canadian dollar   (CAD),Chilean peso   (CLP),Chinese yuan   (CNY),Colombian peso   (COP),Czech koruna   (CZK),Danish krone   (DKK),Euro   (EUR),Hungarian forint   (HUF),Icelandic krona   (ISK),Indian rupee   (INR),Indonesian rupiah   (IDR),Iranian rial   (IRR),Israeli New Shekel   (ILS),Japanese yen   (JPY),Kazakhstani tenge   (KZT),Korean won   (KRW),Kuwaiti dinar   (KWD),Libyan dinar   (LYD),Malaysian ringgit   (MYR),Mauritian rupee   (MUR),Mexican peso   (MXN),Nepalese rupee   (NPR),New Zealand dollar   (NZD),Norwegian krone   (NOK),Omani rial   (OMR),Pakistani rupee   (PKR),Peruvian sol   (PEN),Philippine peso   (PHP),Polish zloty   (PLN),Qatari riyal   (QAR),Russian ruble   (RUB),Saudi Arabian riyal   (SAR),Singapore dollar   (SGD),South African rand   (ZAR),Sri Lankan rupee   (LKR),Swedish krona   (SEK),Swiss franc   (CHF),Thai baht   (THB),Trinidadian dollar   (TTD),Tunisian dinar   (TND),U.A.E. dirham   (AED),U.K. pound   (GBP),U.S. dollar   (USD),Uruguayan peso   (UYU),Bolivar Soberano   (VES)
2021-07-10,134.75,1.34,0.376,248209.92,10.95,5.23,1.35,1.25,752.01,6.48,3843.46,21.74,6.27,0.84,320.76,126.07,74.58,14542.0,14469.0,3.28,109.99,420.66,1145.03,0.3,4.4384,4.19,42.96,19.87,75.27,1.44,8.72,0.38,213.169,3.95,49.94,3.84,3.64,74.52,3.75,1.35,14.25,231.1586,8.6,0.92,32.65,6.77,2.9181,3.67,0.72,1.0,43.87,3690.9495
2021-07-11,134.7,1.34,0.376,248209.92,10.94,5.23,1.35,1.25,750.36,6.48,3836.46,21.72,6.27,0.84,320.79,126.08,74.53,14542.0,14469.0,3.28,110.07,420.71,1146.67,0.3,4.4387,4.19,42.94,19.87,75.28,1.44,8.71,0.38,213.2242,3.95,50.01,3.84,3.64,74.58,3.75,1.35,14.25,231.2181,8.59,0.92,32.63,6.76,2.9182,3.67,0.72,1.0,43.9,3690.9495
2021-07-12,134.65,1.34,0.376,248209.92,10.94,5.22,1.35,1.25,748.7,6.47,3829.46,21.71,6.28,0.84,320.81,126.09,74.47,14542.0,14470.0,3.28,110.16,420.76,1148.3,0.3,4.4389,4.19,42.91,19.86,75.28,1.43,8.71,0.38,213.2794,3.95,50.08,3.84,3.64,74.63,3.75,1.35,14.25,231.2776,8.59,0.92,32.61,6.76,2.9183,3.67,0.72,1.0,43.92,3690.9495
2021-07-13,134.76,1.34,0.376,248209.92,10.96,5.18,1.35,1.25,744.1,6.46,3824.08,21.66,6.28,0.84,320.84,126.09,74.49,14542.0,14470.0,3.28,110.38,420.81,1146.4,0.3,4.4392,4.19,42.82,20.0,75.29,1.43,8.7,0.38,213.3346,3.96,50.11,3.85,3.64,74.06,3.75,1.35,14.59,231.3371,8.58,0.92,32.61,6.76,2.9184,3.67,0.72,1.0,43.96,3690.9495
2021-07-14,135.0,1.34,0.376,248209.92,11.09,5.09,1.36,1.25,746.56,6.48,3826.85,21.71,6.3,0.85,320.87,126.1,74.57,14542.0,14471.0,3.28,110.65,420.86,1145.1,0.3,4.4395,4.2,42.75,19.97,75.3,1.43,8.75,0.38,213.3898,3.96,50.14,3.9,3.64,74.12,3.75,1.36,15.07,231.3965,8.65,0.92,32.65,6.75,2.9185,3.67,0.72,1.0,43.84,3690.9495
2021-07-15,134.83,1.34,0.376,248209.92,10.99,5.1,1.36,1.26,747.93,6.46,3796.07,21.66,6.3,0.85,320.89,126.11,74.52,14542.0,14471.0,3.27,109.91,420.91,1150.3,0.3,4.4398,4.2,42.81,19.94,75.3,1.43,8.79,0.38,213.445,3.95,50.18,3.86,3.64,74.22,3.75,1.35,15.56,231.456,8.64,0.92,32.65,6.75,2.9186,3.67,0.72,1.0,43.86,3690.9495
2021-07-16,134.98,1.34,0.376,248209.92,11.03,5.09,1.35,1.26,749.49,6.47,3809.07,21.63,6.3,0.85,320.92,126.11,74.62,14542.0,14472.0,3.28,109.89,420.95,1143.7,0.3,4.44,4.2,42.83,19.85,75.31,1.43,8.8,0.38,213.5002,3.9,50.28,3.88,3.64,74.17,3.75,1.35,14.39,231.5155,8.68,0.92,32.75,6.7,2.9187,3.67,0.72,1.0,43.9,3690.9495
2021-07-17,135.01,1.35,0.376,248209.92,11.04,5.13,1.36,1.26,751.05,6.47,3808.87,21.68,6.31,0.85,320.95,126.12,74.68,14542.0,14473.0,3.29,109.88,421.0,1142.83,0.3,4.4403,4.21,42.85,19.9,75.32,1.43,8.85,0.38,213.5553,3.91,50.25,3.89,3.64,74.23,3.75,1.36,14.43,231.575,8.69,0.92,32.79,6.71,2.9188,3.67,0.73,1.0,43.93,3690.9495
2021-07-18,135.05,1.35,0.376,248209.92,11.05,5.16,1.36,1.27,752.61,6.48,3808.66,21.72,6.32,0.85,320.97,126.13,74.73,14542.0,14473.0,3.29,109.88,421.05,1141.97,0.3,4.4406,4.21,42.87,19.95,75.32,1.43,8.9,0.38,213.6105,3.92,50.23,3.89,3.64,74.29,3.75,1.36,14.46,231.6345,8.7,0.92,32.83,6.73,2.9189,3.67,0.73,1.0,43.96,3690.9495
2021-07-19,135.08,1.35,0.376,248209.92,11.07,5.2,1.36,1.28,754.17,6.48,3808.46,21.76,6.32,0.85,321.0,126.14,74.79,14542.0,14474.0,3.3,109.87,421.1,1141.1,0.3,4.4409,4.22,42.89,20.0,75.33,1.43,8.96,0.38,213.6657,3.93,50.2,3.9,3.64,74.35,3.75,1.36,14.49,231.694,8.71,0.92,32.87,6.74,2.919,3.67,0.73,1.0,43.99,3690.9495
2021-07-20,135.06,1.37,0.376,248209.92,11.08,5.25,1.36,1.27,759.71,6.48,3825.72,21.79,6.32,0.85,321.03,126.14,74.86,14542.0,14474.0,3.3,109.49,421.15,1145.7,0.3,4.4411,4.22,42.88,20.13,75.34,1.44,9.02,0.38,213.7209,3.95,50.32,3.9,3.64,74.49,3.75,1.36,14.54,231.7535,8.7,0.92,32.83,6.75,2.9191,3.67,0.73,1.0,43.9,3690.9495
2021-07-21,135.04,1.37,0.376,248209.92,11.1,5.25,1.37,1.26,758.85,6.47,3842.97,21.83,6.32,0.85,321.06,126.15,74.61,14542.0,14475.0,3.28,109.97,421.2,1151.0,0.3,4.4414,4.22,42.87,20.19,75.35,1.45,8.99,0.38,213.7761,3.95,50.44,3.9,3.64,74.49,3.75,1.37,14.68,231.813,8.73,0.92,32.86,6.76,2.9192,3.67,0.74,1.0,43.81,3690.9495
2021-07-22,135.02,1.36,0.376,248209.92,11.04,5.2,1.36,1.26,755.37,6.47,3855.68,21.77,6.32,0.85,321.08,126.16,74.37,14542.0,14475.0,3.27,110.06,421.25,1150.6,0.3,4.4417,4.23,42.83,20.18,75.35,1.44,8.81,0.38,213.8313,3.94,50.31,3.88,3.64,73.69,3.75,1.36,14.54,231.8725,8.69,0.92,32.85,6.76,2.9193,3.67,0.73,1.0,43.74,3690.9495
2021-07-23,135.08,1.36,0.376,248209.92,11.1,5.17,1.36,1.26,750.81,6.48,3866.86,21.8,6.32,0.85,321.11,126.16,74.43,14542.0,14476.0,3.27,110.14,421.3,1151.0,0.3,4.442,4.22,42.83,20.14,75.36,1.43,8.84,0.38,213.8865,3.92,50.24,3.89,3.64,73.77,3.75,1.36,14.79,231.9319,8.69,0.92,32.92,6.77,2.9194,3.67,0.73,1.0,43.74,3690.9495
2021-07-24,135.1,1.36,0.376,248209.92,11.12,5.17,1.36,1.26,753.35,6.48,3869.39,21.78,6.32,0.85,321.14,126.17,74.44,14542.0,14476.0,3.27,110.23,421.35,1150.5,0.3,4.4422,4.22,42.82,20.1,75.37,1.43,8.84,0.38,213.9417,3.91,50.24,3.89,3.64,73.88,3.75,1.36,14.8,231.9914,8.68,0.92,32.92,6.77,2.9195,3.67,0.73,1.0,43.76,3690.9495
2021-07-25,135.11,1.36,0.376,248209.92,11.14,5.18,1.36,1.26,755.9,6.48,3871.91,21.76,6.31,0.85,321.16,126.18,74.45,14542.0,14477.0,3.27,110.31,421.4,1150.0,0.3,4.4425,4.22,42.82,20.06,75.37,1.43,8.85,0.38,213.9969,3.91,50.24,3.89,3.64,73.99,3.75,1.36,14.81,232.0509,8.67,0.92,32.92,6.77,2.9195,3.67,0.73,1.0,43.77,3690.9495
2021-07-26,135.12,1.36,0.376,248209.92,11.16,5.19,1.36,1.25,758.44,6.48,3874.44,21.74,6.31,0.85,321.19,126.18,74.46,14542.0,14477.0,3.26,110.4,421.45,1149.5,0.3,4.4428,4.23,42.81,20.02,75.38,1.43,8.85,0.38,214.052,3.91,50.24,3.89,3.64,74.1,3.75,1.36,14.82,232.1104,8.66,0.92,32.92,6.77,2.9196,3.67,0.73,1.0,43.79,3690.9495
2021-07-27,135.07,1.36,0.376,248209.92,11.14,5.17,1.36,1.26,764.21,6.51,3904.17,21.75,6.3,0.85,321.22,126.19,74.42,14542.0,14478.0,3.25,110.25,421.5,1153.2,0.3,4.4431,4.23,42.8,19.98,75.39,1.43,8.84,0.38,214.1072,3.91,50.34,3.9,3.64,73.85,3.75,1.36,14.88,232.1699,8.65,0.92,32.92,6.77,2.9197,3.67,0.73,1.0,43.79,3690.9495
2021-07-28,134.97,1.36,0.376,248209.92,11.11,5.15,1.36,1.26,761.03,6.5,3918.49,21.7,6.3,0.85,321.24,126.2,74.44,14542.0,14479.0,3.25,109.86,421.55,1150.2,0.3,4.4433,4.23,42.81,19.95,75.4,1.44,8.88,0.38,214.1624,3.96,50.34,3.88,3.64,73.61,3.75,1.36,14.79,232.2294,8.63,0.91,32.9,6.76,2.9198,3.67,0.72,1.0,43.79,3690.9495
2021-07-29,134.75,1.35,0.376,248209.92,11.09,5.07,1.36,1.25,767.29,6.46,3877.72,21.48,6.28,0.84,321.27,126.21,74.28,14542.0,14479.0,3.24,109.75,421.6,1154.8,0.3,4.4436,4.22,42.78,19.84,75.4,1.44,8.83,0.38,214.2176,4.0,50.39,3.86,3.64,73.19,3.75,1.36,14.67,232.2889,8.59,0.91,32.88,6.76,2.9199,3.67,0.72,1.0,43.64,3690.9495
2021-07-30,134.54,1.35,0.376,248209.92,11.04,5.12,1.35,1.25,758.53,6.46,3836.95,21.44,6.26,0.84,321.3,126.21,74.39,14542.0,14480.0,3.23,109.5,421.64,1147.4,0.3,4.4439,4.22,42.87,19.85,75.41,1.43,8.78,0.38,214.2728,4.04,50.34,3.84,3.64,73.14,3.75,1.35,14.55,232.3484,8.56,0.91,32.89,6.76,2.92,3.67,0.72,1.0,43.7,3690.9495
2021-07-31,134.55,1.35,0.376,248209.92,11.04,5.13,1.35,1.25,759.09,6.46,3847.26,21.44,6.26,0.84,321.32,126.22,74.39,14542.0,14480.0,3.23,109.55,421.69,1147.43,0.3,4.4441,4.22,42.85,19.85,75.42,1.43,8.78,0.38,214.328,4.04,50.3,3.84,3.64,73.1,3.75,1.35,14.51,232.4079,8.57,0.91,32.92,6.75,2.9201,3.67,0.72,1.0,43.66,3690.9495
2021-08-01,134.57,1.35,0.376,248209.92,11.05,5.13,1.35,1.25,759.64,6.46,3857.57,21.44,6.26,0.84,321.35,126.23,74.4,14542.0,14481.0,3.23,109.59,421.74,1147.47,0.3,4.4444,4.22,42.83,19.85,75.42,1.43,8.79,0.38,214.3832,4.05,50.26,3.84,3.64,73.06,3.75,1.35,14.47,232.4674,8.58,0.9,32.94,6.75,2.9202,3.67,0.72,1.0,43.61,3690.9495
2021-08-02,134.59,1.35,0.376,248209.92,11.05,5.14,1.35,1.25,760.2,6.46,3867.88,21.43,6.26,0.84,321.38,126.23,74.4,14542.0,14481.0,3.23,109.64,421.79,1147.5,0.3,4.4447,4.23,42.81,19.85,75.43,1.44,8.79,0.38,214.4384,4.05,50.22,3.84,3.64,73.02,3.75,1.35,14.42,232.5268,8.59,0.9,32.96,6.75,2.9203,3.67,0.72,1.0,43.57,3690.9495
2021-08-03,134.61,1.35,0.376,248209.92,10.99,5.25,1.35,1.25,761.39,6.46,3865.46,21.44,6.26,0.84,321.4,126.24,74.3,14542.0,14482.0,3.22,109.3,421.84,1151.5,0.3,4.445,4.23,42.76,19.89,75.44,1.43,8.78,0.38,214.4936,4.07,50.0,3.83,3.64,72.87,3.75,1.35,14.36,232.5863,8.59,0.9,32.99,6.74,2.9204,3.67,0.72,1.0,43.64,3690.9495
2021-08-04,134.69,1.35,0.376,248209.92,10.93,5.21,1.35,1.25,774.54,6.46,3913.59,21.43,6.27,0.84,321.43,126.25,74.15,14542.0,14482.0,3.21,109.04,421.89,1150.7,0.3,4.4452,4.23,42.76,19.95,75.45,1.42,8.81,0.38,214.5487,4.07,49.84,3.84,3.64,72.79,3.75,1.35,14.28,232.6458,8.59,0.9,33.08,6.74,2.9205,3.67,0.72,1.0,43.7,3690.9495
2021-08-05,135.03,1.35,0.376,248209.92,10.98,5.15,1.35,1.25,775.54,6.46,3911.36,21.45,6.28,0.84,321.46,126.25,74.26,14542.0,14483.0,3.21,109.65,421.94,1145.8,0.3,4.4455,4.22,42.79,19.93,75.45,1.42,8.81,0.38,214.6039,4.06,49.72,3.85,3.64,73.17,3.75,1.35,14.37,232.7053,8.6,0.91,33.14,6.74,2.9206,3.67,0.72,1.0,43.67,3690.9495
2021-08-06,135.12,1.35,0.376,248209.92,11.01,5.24,1.35,1.25,776.69,6.46,3910.81,21.52,6.3,0.85,321.49,126.26,74.19,14542.0,14483.0,3.22,109.87,421.99,1143.5,0.3,4.4458,4.22,42.78,19.96,75.46,1.42,8.83,0.38,214.6591,4.08,50.01,3.85,3.64,73.13,3.75,1.35,14.48,232.7648,8.62,0.91,33.36,6.75,2.9207,3.67,0.72,1.0,43.7,3690.9495
2021-08-07,135.22,1.36,0.376,248209.92,11.04,5.25,1.35,1.26,779.29,6.47,3923.65,21.54,6.31,0.85,321.51,126.27,74.2,14542.0,14484.0,3.22,109.99,422.04,1143.1,0.3,4.4461,4.22,42.8,20.0,75.47,1.42,8.86,0.38,214.7143,4.08,50.13,3.86,3.64,73.26,3.75,1.35,14.56,232.8243,8.63,0.91,33.39,6.75,2.9208,3.67,0.72,1.0,43.69,3690.9495
2021-08-08,135.33,1.36,0.376,248209.92,11.07,5.26,1.35,1.26,781.9,6.47,3936.49,21.57,6.32,0.85,321.54,126.28,74.22,14542.0,14485.0,3.22,110.1,422.09,1142.7,0.3,4.4463,4.22,42.81,20.03,75.47,1.42,8.89,0.38,214.7695,4.07,50.24,3.88,3.64,73.38,3.75,1.35,14.65,232.8838,8.65,0.91,33.42,6.75,2.9209,3.67,0.72,1.0,43.67,3690.9495
2021-08-09,135.43,1.36,0.376,248209.92,11.1,5.28,1.36,1.26,784.5,6.48,3949.33,21.59,6.32,0.85,321.57,126.28,74.23,14542.0,14485.0,3.22,110.22,422.14,1142.3,0.3,4.4466,4.22,42.83,20.06,75.48,1.43,8.92,0.38,214.8247,4.07,50.36,3.89,3.64,73.51,3.75,1.36,14.73,232.9433,8.66,0.92,33.45,6.76,2.921,3.67,0.72,1.0,43.65,3690.9495
2021-08-10,135.53,1.36,0.376,248209.92,11.14,5.22,1.36,1.25,787.4,6.48,3988.27,21.65,6.34,0.85,321.59,126.29,74.39,14542.0,14486.0,3.23,110.33,422.19,1145.0,0.3,4.4469,4.23,42.83,20.1,75.49,1.43,8.93,0.38,214.8799,4.06,50.37,3.89,3.64,73.6,3.75,1.36,14.81,233.0028,8.71,0.92,33.47,6.76,2.9211,3.67,0.72,1.0,43.65,3690.9495
2021-08-11,135.62,1.36,0.376,248209.92,11.17,5.2,1.36,1.25,780.08,6.49,3979.8,21.68,6.35,0.85,321.62,126.3,74.43,14542.0,14486.0,3.22,110.67,422.24,1148.5,0.3,4.4472,4.24,42.87,19.95,75.49,1.43,8.92,0.38,214.9351,4.08,50.39,3.91,3.64,73.97,3.75,1.36,14.79,233.0622,8.73,0.92,33.38,6.77,2.9212,3.67,0.72,1.0,43.5,3690.9495
2021-08-12,135.51,1.36,0.376,248209.92,11.11,5.23,1.36,1.25,773.01,6.48,3950.43,21.64,6.34,0.85,321.65,126.3,74.28,14542.0,14487.0,3.22,110.35,422.28,1155.0,0.3,4.4474,4.24,42.84,19.89,75.5,1.42,8.84,0.38,214.9902,4.1,50.41,3.91,3.64,73.57,3.75,1.36,14.71,233.1217,8.69,0.92,33.33,6.77,2.9213,3.67,0.72,1.0,43.34,3690.9495
2021-08-13,135.54,1.36,0.376,248209.92,11.16,5.25,1.36,1.25,772.78,6.48,3887.07,21.58,6.32,0.85,321.67,126.31,74.3,14542.0,14487.0,3.22,110.45,422.33,1158.9,0.3,4.4477,4.24,42.8,19.86,75.51,1.43,8.82,0.38,215.0454,4.07,50.39,3.89,3.64,73.47,3.75,1.36,14.84,233.1812,8.69,0.92,33.28,6.75,2.9214,3.67,0.72,1.0,43.33,3690.9495
2021-08-14,135.59,1.37,0.376,248209.92,11.16,5.26,1.36,1.25,776.15,6.48,3883.34,21.6,6.33,0.85,321.7,126.32,74.3,14542.0,14488.0,3.23,110.13,422.38,1162.1,0.3,4.448,4.23,42.8,19.89,75.52,1.43,8.83,0.38,215.1006,4.07,50.43,3.89,3.64,73.47,3.75,1.36,14.89,233.2407,8.7,0.92,33.26,6.75,2.9215,3.67,0.72,1.0,43.29,3690.9495
2021-08-15,135.63,1.37,0.376,248209.92,11.17,5.27,1.36,1.26,779.51,6.48,3879.6,21.63,6.33,0.85,321.73,126.32,74.3,14542.0,14488.0,3.23,109.81,422.43,1165.3,0.3,4.4483,4.23,42.81,19.92,75.52,1.44,8.85,0.38,215.1558,4.08,50.46,3.89,3.64,73.47,3.75,1.36,14.94,233.3002,8.71,0.92,33.25,6.75,2.9216,3.67,0.72,1.0,43.25,3690.9495
2021-08-16,135.68,1.37,0.376,248209.92,11.17,5.28,1.36,1.26,782.88,6.48,3875.87,21.65,6.33,0.85,321.75,126.33,74.3,14542.0,14489.0,3.23,109.49,422.48,1168.5,0.3,4.4485,4.23,42.82,19.95,75.53,1.44,8.86,0.38,215.211,4.08,50.49,3.89,3.64,73.47,3.75,1.36,15.0,233.3597,8.71,0.91,33.23,6.75,2.9216,3.67,0.72,1.0,43.21,3690.9495
2021-08-17,135.72,1.37,0.376,248209.92,11.17,5.29,1.36,1.26,786.25,6.48,3872.14,21.68,6.34,0.85,321.78,126.34,74.3,14542.0,14490.0,3.24,109.3,422.53,1171.7,0.3,4.4488,4.23,42.82,19.98,75.54,1.45,8.88,0.38,215.2662,4.08,50.52,3.89,3.64,73.47,3.75,1.36,15.05,233.4192,8.72,0.91,33.22,6.75,2.9217,3.67,0.73,1.0,43.17,3690.9495
2021-08-18,135.76,1.38,0.376,248209.92,11.17,5.3,1.36,1.26,789.62,6.48,3868.41,21.7,6.34,0.85,321.81,126.35,74.3,14542.0,14490.0,3.24,109.57,422.58,1174.9,0.3,4.4491,4.23,42.83,20.01,75.54,1.45,8.89,0.38,215.3214,4.09,50.56,3.89,3.64,73.46,3.75,1.36,15.11,233.4787,8.73,0.92,33.2,6.75,2.9218,3.67,0.73,1.0,43.13,3690.9495
2021-08-19,135.81,1.39,0.376,248209.92,11.26,5.42,1.36,1.28,787.71,6.49,3861.33,21.8,6.36,0.85,321.83,126.35,74.36,14542.0,14491.0,3.24,109.98,422.63,1172.7,0.3,4.4494,4.24,42.86,20.12,75.55,1.46,9.02,0.38,215.3766,4.1,50.35,3.92,3.64,74.15,3.75,1.36,15.16,233.5382,8.77,0.92,33.41,6.75,2.9219,3.67,0.73,1.0,43.21,3690.9495
2021-08-20,135.85,1.4,0.376,248209.92,11.33,5.43,1.36,1.29,789.98,6.5,3876.08,21.9,6.37,0.86,321.86,126.36,74.43,14542.0,14491.0,3.24,109.86,422.68,1174.5,0.3,4.4496,4.24,42.93,20.4,75.56,1.47,9.08,0.38,215.4318,4.11,50.51,3.93,3.64,74.36,3.75,1.36,15.31,233.5976,8.82,0.92,33.35,6.76,2.922,3.67,0.73,1.0,43.22,3690.9495
2021-08-21,135.79,1.4,0.376,248209.92,11.33,5.41,1.36,1.28,788.8,6.5,3875.7,21.85,6.36,0.86,321.89,126.37,74.38,14542.0,14492.0,3.24,109.85,422.73,1175.23,0.3,4.4499,4.24,42.91,20.4,75.57,1.47,9.04,0.38,215.4869,4.11,50.48,3.92,3.64,74.26,3.75,1.36,15.27,233.6571,8.81,0.92,33.35,6.76,2.9221,3.67,0.73,1.0,43.14,3690.9495
2021-08-22,135.72,1.4,0.376,248209.92,11.33,5.39,1.36,1.27,787.61,6.49,3875.33,21.81,6.36,0.85,321.92,126.37,74.33,14542.0,14492.0,3.23,109.85,422.78,1175.97,0.3,4.4502,4.23,42.88,20.39,75.57,1.46,8.99,0.38,215.5421,4.11,50.45,3.92,3.64,74.17,3.75,1.36,15.23,233.7166,8.8,0.92,33.35,6.76,2.9222,3.67,0.73,1.0,43.05,3690.9495
2021-08-23,135.65,1.4,0.376,248209.92,11.33,5.37,1.36,1.27,786.43,6.49,3874.95,21.77,6.35,0.85,321.94,126.38,74.28,14542.0,14493.0,3.23,109.84,422.83,1176.7,0.3,4.4505,4.23,42.86,20.39,75.58,1.46,8.95,0.38,215.5973,4.1,50.42,3.91,3.64,74.07,3.75,1.36,15.19,233.7761,8.79,0.92,33.34,6.77,2.9223,3.67,0.73,1.0,42.96,3690.9495
2021-08-24,135.55,1.38,0.376,248209.92,11.26,5.3,1.36,1.26,783.3,6.48,3867.73,21.74,6.33,0.85,321.97,126.39,74.14,14542.0,14493.0,3.22,109.76,422.88,1174.0,0.3,4.4507,4.22,42.78,20.3,75.59,1.45,8.86,0.38,215.6525,4.09,50.23,3.91,3.64,73.95,3.75,1.36,15.07,233.8356,8.71,0.91,33.13,6.76,2.9224,3.67,0.73,1.0,42.81,3690.9495
2021-08-25,135.44,1.38,0.376,248209.92,11.24,5.25,1.36,1.26,782.17,6.48,3861.88,21.74,6.34,0.85,322.0,126.39,74.3,14542.0,14494.0,3.23,109.84,422.92,1168.0,0.3,4.451,4.22,42.73,20.29,75.59,1.44,8.85,0.38,215.7077,4.09,50.16,3.89,3.64,73.74,3.75,1.36,15.99,233.8951,8.69,0.91,32.84,6.77,2.9225,3.67,0.73,1.0,42.71,3690.9495
2021-08-26,135.42,1.38,0.376,248209.92,11.22,5.24,1.35,1.27,783.03,6.48,3865.04,21.71,6.32,0.85,322.02,126.4,74.26,14542.0,14494.0,3.22,110.0,422.97,1166.5,0.3,4.4513,4.19,42.75,20.35,75.6,1.44,8.81,0.38,215.7629,4.09,50.07,3.89,3.64,73.99,3.75,1.35,14.91,233.9546,8.69,0.92,32.76,6.77,2.9226,3.67,0.73,1.0,42.6,3690.9495
2021-08-27,135.45,1.38,0.376,248209.92,11.2,5.22,1.35,1.26,785.06,6.48,3870.57,21.73,6.32,0.85,322.05,126.41,74.13,14542.0,14495.0,3.23,110.0,423.02,1168.1,0.3,4.4516,4.19,42.75,20.23,75.61,1.44,8.81,0.38,215.8181,4.07,49.9,3.9,3.64,73.99,3.75,1.35,14.9,234.0141,8.7,0.92,32.69,6.76,2.9227,3.67,0.73,1.0,42.53,3690.9495
2021-08-28,135.39,1.38,0.376,248209.92,11.17,5.21,1.35,1.26,784.84,6.47,3858.42,21.71,6.32,0.85,322.08,126.42,73.92,14542.0,14496.0,3.23,109.91,423.07,1169.0,0.3,4.4518,4.19,42.75,20.2,75.62,1.44,8.76,0.38,215.8733,4.07,49.94,3.89,3.64,73.85,3.75,1.35,14.81,234.0736,8.69,0.92,32.63,6.76,2.9228,3.67,0.73,1.0,42.5,3690.9495
2021-08-29,135.34,1.37,0.376,248209.92,11.15,5.2,1.35,1.26,784.61,6.47,3846.28,21.69,6.31,0.85,322.1,126.42,73.71,14542.0,14496.0,3.23,109.83,423.12,1169.9,0.3,4.4521,4.18,42.74,20.17,75.62,1.43,8.72,0.38,215.9285,4.08,49.97,3.88,3.64,73.71,3.75,1.35,14.73,234.1331,8.67,0.92,32.57,6.76,2.9229,3.67,0.73,1.0,42.47,3690.9495
2021-08-30,135.28,1.37,0.376,248209.92,11.12,5.19,1.35,1.26,784.39,6.47,3834.13,21.66,6.3,0.85,322.13,126.43,73.5,14542.0,14497.0,3.22,109.74,423.17,1170.8,0.3,4.4524,4.17,42.74,20.14,75.63,1.43,8.68,0.38,215.9836,4.08,50.01,3.87,3.64,73.57,3.75,1.35,14.64,234.1925,8.65,0.91,32.51,6.77,2.923,3.67,0.73,1.0,42.43,3690.9495
2021-08-31,135.18,1.36,0.376,248209.92,11.09,5.14,1.34,1.26,779.97,6.46,3806.87,21.57,6.28,0.85,322.16,126.44,73.15,14542.0,14497.0,3.21,109.87,423.22,1164.4,0.3,4.4527,4.16,42.74,20.06,75.64,1.42,8.67,0.38,216.0388,4.08,50.04,3.84,3.64,73.28,3.75,1.34,14.54,234.252,8.59,0.91,32.34,6.75,2.9231,3.67,0.73,1.0,42.46,3690.9495
2021-09-01,135.61,1.37,0.376,248209.92,11.06,5.16,1.34,1.26,775.14,6.46,3774.0,21.49,6.29,0.85,322.18,126.44,72.96,14542.0,14498.0,3.2,110.26,423.27,1162.8,0.3,4.4529,4.14,42.79,19.96,75.64,1.42,8.69,0.38,216.094,4.08,49.76,3.82,3.64,73.19,3.75,1.34,14.45,234.3115,8.64,0.92,32.32,6.74,2.9232,3.67,0.73,1.0,42.54,3690.9495
2021-09-02,135.71,1.36,0.376,248209.92,11.04,5.17,1.34,1.26,774.34,6.46,3776.67,21.48,6.29,0.85,322.21,126.45,73.01,14542.0,14498.0,3.2,110.18,423.32,1161.88,0.3,4.4532,4.15,42.77,19.96,75.65,1.42,8.68,0.38,216.1492,4.08,49.79,3.82,3.64,73.19,3.75,1.34,14.43,234.371,8.62,0.92,32.35,6.74,2.9233,3.67,0.73,1.0,42.55,3690.9495
2021-09-03,135.81,1.36,0.376,248209.92,11.03,5.18,1.34,1.26,773.54,6.46,3779.35,21.47,6.29,0.85,322.24,126.46,73.07,14542.0,14499.0,3.2,110.11,423.37,1160.97,0.3,4.4535,4.15,42.76,19.96,75.66,1.41,8.68,0.38,216.2044,4.08,49.82,3.82,3.64,73.19,3.75,1.34,14.4,234.4305,8.61,0.92,32.38,6.75,2.9234,3.67,0.73,1.0,42.56,3690.9495
2021-09-04,135.9,1.36,0.376,248209.92,11.01,5.2,1.34,1.26,772.74,6.46,3782.02,21.46,6.28,0.84,322.26,126.46,73.12,14542.0,14499.0,3.2,110.03,423.42,1160.05,0.3,4.4538,4.15,42.75,19.95,75.66,1.41,8.68,0.38,216.2596,4.09,49.85,3.81,3.64,73.19,3.75,1.34,14.38,234.49,8.59,0.92,32.41,6.75,2.9235,3.67,0.73,1.0,42.56,3690.9495
2021-09-05,136.0,1.35,0.376,248209.92,10.99,5.21,1.34,1.26,771.93,6.46,3784.69,21.45,6.28,0.84,322.29,126.47,73.17,14542.0,14500.0,3.2,109.95,423.47,1159.13,0.3,4.454,4.15,42.74,19.95,75.67,1.41,8.68,0.38,216.3148,4.09,49.87,3.81,3.64,73.19,3.75,1.34,14.36,234.5495,8.58,0.91,32.44,6.76,2.9236,3.67,0.73,1.0,42.57,3690.9495
2021-09-06,136.09,1.35,0.376,248209.92,10.97,5.22,1.34,1.26,771.13,6.46,3787.37,21.44,6.27,0.84,322.32,126.48,73.23,14542.0,14500.0,3.2,109.88,423.52,1158.22,0.3,4.4543,4.15,42.72,19.95,75.68,1.4,8.68,0.38,216.37,4.1,49.9,3.81,3.64,73.19,3.75,1.34,14.34,234.609,8.56,0.91,32.47,6.76,2.9237,3.67,0.73,1.0,42.58,3690.9495
